trip_date,ontime_trip_count,trip_count,ObjectId
2020/09/25 04:00:00+00,2102,2321,2377
2020/09/26 04:00:00+00,1178,1254,2378
2020/09/27 04:00:00+00,799,842,2379
2020/09/28 04:00:00+00,2019,2155,2380
2020/09/29 04:00:00+00,2210,2387,2381
2020/09/30 04:00:00+00,2198,2331,2382
2020/10/01 04:00:00+00,2260,2405,2383
2020/10/02 04:00:00+00,2050,2242,2384
2020/10/03 04:00:00+00,1212,1367,2385
2020/10/04 04:00:00+00,801,871,2386
2020/10/05 04:00:00+00,2160,2360,2387
2020/10/06 04:00:00+00,2348,2520,2388
2020/10/07 04:00:00+00,2291,2445,2389
2020/10/08 04:00:00+00,2216,2408,2390
2020/10/09 04:00:00+00,2132,2384,2391
2020/10/10 04:00:00+00,1239,1394,2392
2020/10/11 04:00:00+00,780,813,2393
2020/10/12 04:00:00+00,1251,1335,2394
2020/10/13 04:00:00+00,2068,2224,2395
2020/10/14 04:00:00+00,2303,2540,2396
2020/10/15 04:00:00+00,2256,2468,2397
2020/10/16 04:00:00+00,2160,2377,2398
2020/10/17 04:00:00+00,1102,1220,2399
2020/10/18 04:00:00+00,798,839,2400
2021/06/27 04:00:00+00,924,1070,2401
2021/06/28 04:00:00+00,2196,2555,2402
2021/06/29 04:00:00+00,2361,2676,2403
2021/06/30 04:00:00+00,2329,2727,2404
2021/07/01 04:00:00+00,2372,2751,2405
2021/07/02 04:00:00+00,2255,2743,2406
2021/07/03 04:00:00+00,1289,1420,2407
2021/07/04 04:00:00+00,990,1068,2408
2021/07/05 04:00:00+00,1226,1304,2409
2021/07/06 04:00:00+00,2244,2629,2410
2021/07/07 04:00:00+00,2290,2804,2411
2021/07/08 04:00:00+00,2526,2867,2412
2021/07/09 04:00:00+00,2089,2313,2413
2021/07/10 04:00:00+00,1404,1563,2414
2021/07/11 04:00:00+00,956,1163,2415
2021/07/12 04:00:00+00,2266,2598,2416
2021/07/13 04:00:00+00,2310,2858,2417
2021/07/14 04:00:00+00,2431,2841,2418
2021/07/15 04:00:00+00,2520,2964,2419
2021/07/16 04:00:00+00,2189,2726,2420
2021/07/17 04:00:00+00,1306,1414,2421
2021/07/18 04:00:00+00,930,1015,2422
2021/07/19 04:00:00+00,2365,2753,2423
2021/07/20 04:00:00+00,2477,2925,2424
2021/07/21 04:00:00+00,2531,2938,2425
2021/07/22 04:00:00+00,2514,2988,2426
2021/07/23 04:00:00+00,2250,2727,2427
2021/07/24 04:00:00+00,1364,1599,2428
2021/07/25 04:00:00+00,882,968,2429
2021/07/26 04:00:00+00,2236,2686,2430
2021/07/27 04:00:00+00,2433,2910,2431
2021/07/28 04:00:00+00,2180,2681,2432
2021/07/29 04:00:00+00,2459,2888,2433
2021/07/30 04:00:00+00,2358,2806,2434
2021/07/31 04:00:00+00,1338,1454,2435
2021/08/01 04:00:00+00,1010,1166,2436
2021/08/02 04:00:00+00,1969,2581,2437
2021/08/03 04:00:00+00,2356,2809,2438
2021/08/04 04:00:00+00,2337,2867,2439
2021/08/05 04:00:00+00,2377,2717,2440
2021/08/06 04:00:00+00,2150,2703,2441
2021/08/07 04:00:00+00,1257,1513,2442
2021/08/08 04:00:00+00,978,1130,2443
2021/08/09 04:00:00+00,2432,2747,2444
2021/08/10 04:00:00+00,2528,2903,2445
2021/05/07 04:00:00+00,2312,2637,2446
2021/08/11 04:00:00+00,2415,2769,2447
2021/08/12 04:00:00+00,2484,2776,2448
2021/08/13 04:00:00+00,2303,2613,2449
2021/08/14 04:00:00+00,1330,1479,2450
2021/08/15 04:00:00+00,994,1178,2451
2021/10/05 04:00:00+00,2796,3168,2452
2021/10/06 04:00:00+00,2758,3186,2453
2021/10/07 04:00:00+00,2715,3171,2454
2021/10/08 04:00:00+00,2467,3041,2455
2021/10/09 04:00:00+00,1440,1637,2456
2021/10/10 04:00:00+00,851,1062,2457
2021/10/11 04:00:00+00,1446,1576,2458
2021/10/12 04:00:00+00,2660,3176,2459
2021/10/13 04:00:00+00,2562,3195,2460
2021/10/14 04:00:00+00,2735,3177,2461
2021/10/15 04:00:00+00,2492,2925,2462
2021/10/16 04:00:00+00,1452,1628,2463
2021/10/17 04:00:00+00,1065,1215,2464
2021/10/18 04:00:00+00,2513,2945,2465
2021/10/19 04:00:00+00,2672,3144,2466
2021/10/20 04:00:00+00,2523,3047,2467
2021/10/21 04:00:00+00,2649,3251,2468
2021/10/22 04:00:00+00,2349,2952,2469
2021/10/23 04:00:00+00,1345,1496,2470
2021/10/24 04:00:00+00,1069,1243,2471
2021/10/25 04:00:00+00,2492,2829,2472
2021/10/26 04:00:00+00,2531,2867,2473
2021/10/27 04:00:00+00,2329,2629,2474
2021/10/28 04:00:00+00,2765,3191,2475
2021/10/29 04:00:00+00,2418,3022,2476
2021/10/30 04:00:00+00,1269,1424,2477
2021/10/31 04:00:00+00,1090,1219,2478
2021/11/01 04:00:00+00,2379,2867,2479
2021/11/02 04:00:00+00,2581,3020,2480
2021/11/03 04:00:00+00,2746,3106,2481
2021/11/04 04:00:00+00,2967,3187,2482
2021/11/05 04:00:00+00,2677,3001,2483
2021/11/06 04:00:00+00,1517,1633,2484
2021/11/07 04:00:00+00,1136,1223,2485
2021/11/08 05:00:00+00,2784,2986,2486
2021/11/09 05:00:00+00,2968,3365,2487
2021/11/10 05:00:00+00,2996,3288,2488
2021/11/11 05:00:00+00,2553,2795,2489
2021/11/12 05:00:00+00,2696,2917,2490
2021/11/13 05:00:00+00,1581,1725,2491
2021/11/14 05:00:00+00,1149,1294,2492
2021/11/15 05:00:00+00,2734,3001,2493
2021/11/16 05:00:00+00,2983,3284,2494
2021/11/17 05:00:00+00,3002,3337,2495
2021/11/18 05:00:00+00,3133,3497,2496
2022/01/13 05:00:00+00,2711,2862,2497
2021/11/19 05:00:00+00,2796,3112,2498
2021/11/20 05:00:00+00,1517,1686,2499
2021/11/21 05:00:00+00,1278,1419,2500
2021/11/22 05:00:00+00,2808,3027,2501
2021/11/23 05:00:00+00,2976,3301,2502
2022/01/14 05:00:00+00,2383,2596,2503
2022/01/15 05:00:00+00,1085,1125,2504
2022/01/16 05:00:00+00,762,794,2505
2022/01/17 05:00:00+00,1096,1136,2506
2022/01/18 05:00:00+00,2686,2848,2507
2022/01/19 05:00:00+00,2696,2879,2508
2022/01/20 05:00:00+00,2670,2804,2509
2022/01/21 05:00:00+00,2564,2724,2510
2022/01/22 05:00:00+00,1231,1279,2511
2022/01/23 05:00:00+00,928,963,2512
2021/03/18 04:00:00+00,2392,2599,2513
2022/01/24 05:00:00+00,2501,2680,2514
2022/01/25 05:00:00+00,2779,2971,2515
2022/01/26 05:00:00+00,2806,3004,2516
2022/01/27 05:00:00+00,2917,3082,2517
2022/01/28 05:00:00+00,2639,2841,2518
2022/01/29 05:00:00+00,150,163,2519
2022/01/30 05:00:00+00,455,493,2520
2022/01/31 05:00:00+00,2233,2486,2521
2022/02/01 05:00:00+00,2605,2856,2522
2022/02/02 05:00:00+00,2801,3084,2523
2021/03/19 04:00:00+00,2023,2229,2524
2022/02/03 05:00:00+00,2902,3151,2525
2021/05/08 04:00:00+00,1345,1490,2526
2021/03/20 04:00:00+00,1180,1279,2527
2022/02/04 05:00:00+00,1728,1780,2528
2021/05/09 04:00:00+00,1105,1214,2529
2021/11/24 05:00:00+00,2585,2783,2530
2021/03/21 04:00:00+00,769,803,2531
2022/02/05 05:00:00+00,1205,1263,2532
2021/05/10 04:00:00+00,2304,2504,2533
2021/03/22 04:00:00+00,2187,2312,2534
2021/11/25 05:00:00+00,1395,1449,2535
2022/02/06 05:00:00+00,963,1016,2536
2021/05/11 04:00:00+00,2569,2847,2537
2021/03/23 04:00:00+00,2425,2722,2538
2021/11/26 05:00:00+00,1553,1627,2539
2022/02/07 05:00:00+00,2607,2858,2540
2021/05/12 04:00:00+00,2497,2766,2541
2021/03/24 04:00:00+00,2440,2573,2542
2021/11/27 05:00:00+00,1337,1396,2543
2022/02/08 05:00:00+00,2851,3083,2544
2021/05/13 04:00:00+00,2537,2856,2545
2021/03/25 04:00:00+00,2403,2634,2546
2021/11/28 05:00:00+00,1109,1180,2547
2022/02/09 05:00:00+00,2872,3223,2548
2021/05/14 04:00:00+00,2399,2810,2549
2021/03/26 04:00:00+00,2214,2404,2550
2021/11/29 05:00:00+00,2716,2931,2551
2022/02/10 05:00:00+00,2977,3315,2552
2021/05/15 04:00:00+00,1298,1442,2553
2021/03/27 04:00:00+00,1225,1354,2554
2021/11/30 05:00:00+00,3003,3193,2555
2022/02/11 05:00:00+00,2844,3125,2556
2021/01/27 05:00:00+00,2132,2219,2557
2021/08/16 04:00:00+00,2245,2701,2558
2021/05/16 04:00:00+00,947,1016,2559
2021/03/28 04:00:00+00,751,790,2560
2021/12/01 05:00:00+00,2951,3230,2561
2022/02/12 05:00:00+00,1540,1623,2562
2021/01/28 05:00:00+00,2168,2262,2563
2021/08/17 04:00:00+00,2506,2913,2564
2021/05/17 04:00:00+00,2375,2618,2565
2021/03/29 04:00:00+00,2232,2395,2566
2021/12/02 05:00:00+00,2994,3232,2567
2022/02/13 05:00:00+00,948,997,2568
2021/01/29 05:00:00+00,1875,1970,2569
2021/08/18 04:00:00+00,2435,2899,2570
2021/05/18 04:00:00+00,2572,2847,2571
2021/03/30 04:00:00+00,2320,2616,2572
2021/12/03 05:00:00+00,2794,3103,2573
2022/02/14 05:00:00+00,2551,2881,2574
2021/01/30 05:00:00+00,1066,1117,2575
2021/08/19 04:00:00+00,2302,2635,2576
2021/05/19 04:00:00+00,2529,2867,2577
2021/03/31 04:00:00+00,2392,2607,2578
2021/12/04 05:00:00+00,1495,1614,2579
2022/02/15 05:00:00+00,2909,3090,2580
2021/01/31 05:00:00+00,711,732,2581
2021/08/20 04:00:00+00,2259,2656,2582
2021/05/20 04:00:00+00,2572,2863,2583
2021/04/01 04:00:00+00,2236,2425,2584
2021/12/05 05:00:00+00,1193,1289,2585
2022/02/16 05:00:00+00,3021,3280,2586
2021/02/01 05:00:00+00,1574,1630,2587
2021/08/21 04:00:00+00,1376,1535,2588
2021/05/21 04:00:00+00,2387,2703,2589
2021/04/02 04:00:00+00,2163,2450,2590
2021/12/06 05:00:00+00,2740,3011,2591
2022/02/17 05:00:00+00,3156,3335,2592
2021/02/02 05:00:00+00,1053,1114,2593
2021/08/22 04:00:00+00,415,434,2594
2021/05/22 04:00:00+00,1248,1387,2595
2021/04/03 04:00:00+00,1317,1441,2596
2021/12/07 05:00:00+00,3069,3319,2597
2022/02/18 05:00:00+00,2685,2863,2598
2021/02/03 05:00:00+00,2205,2308,2599
2021/08/23 04:00:00+00,2157,2317,2600
2021/05/23 04:00:00+00,971,1015,2601
2021/04/04 04:00:00+00,949,1033,2602
2021/12/08 05:00:00+00,2974,3151,2603
2022/02/19 05:00:00+00,1463,1512,2604
2021/02/04 05:00:00+00,2384,2540,2605
2021/08/24 04:00:00+00,2355,2781,2606
2021/05/24 04:00:00+00,2330,2611,2607
2021/04/05 04:00:00+00,2110,2348,2608
2021/12/09 05:00:00+00,2931,3130,2609
2022/02/20 05:00:00+00,1067,1104,2610
2021/02/05 05:00:00+00,2191,2357,2611
2021/08/25 04:00:00+00,2402,2839,2612
2021/05/25 04:00:00+00,2484,2717,2613
2021/04/06 04:00:00+00,2463,2714,2614
2021/12/10 05:00:00+00,2769,3045,2615
2022/02/21 05:00:00+00,1406,1470,2616
2021/02/06 05:00:00+00,1168,1282,2617
2021/08/26 04:00:00+00,2407,2832,2618
2021/05/26 04:00:00+00,2521,2822,2619
2021/04/07 04:00:00+00,2392,2606,2620
2021/12/11 05:00:00+00,1459,1559,2621
2022/02/22 05:00:00+00,2947,3077,2622
2021/02/07 05:00:00+00,526,541,2623
2021/08/27 04:00:00+00,2163,2654,2624
2021/05/27 04:00:00+00,2458,2835,2625
2021/04/08 04:00:00+00,2280,2658,2626
2021/12/12 05:00:00+00,1146,1223,2627
2022/02/23 05:00:00+00,2988,3241,2628
2021/02/08 05:00:00+00,1971,2117,2629
2021/08/28 04:00:00+00,1349,1561,2630
2021/05/28 04:00:00+00,2351,2701,2631
2021/04/09 04:00:00+00,2223,2545,2632
2021/12/13 05:00:00+00,2805,3080,2633
2022/02/24 05:00:00+00,2974,3166,2634
2021/02/09 05:00:00+00,2022,2188,2635
2021/08/29 04:00:00+00,915,1092,2636
2021/05/29 04:00:00+00,1206,1279,2637
2021/04/10 04:00:00+00,1280,1467,2638
2021/12/14 05:00:00+00,3059,3326,2639
2021/12/15 05:00:00+00,2957,3292,2640
2021/12/16 05:00:00+00,3039,3398,2641
2021/12/17 05:00:00+00,2672,3075,2642
2021/12/18 05:00:00+00,1379,1470,2643
2021/12/19 05:00:00+00,1109,1208,2644
2021/12/20 05:00:00+00,2596,2931,2645
2021/12/21 05:00:00+00,2856,3117,2646
2021/12/22 05:00:00+00,2647,2912,2647
2021/12/23 05:00:00+00,2545,2794,2648
2021/12/24 05:00:00+00,1611,1666,2649
2021/12/25 05:00:00+00,975,1011,2650
2021/12/26 05:00:00+00,935,1013,2651
2021/12/27 05:00:00+00,2029,2109,2652
2021/12/28 05:00:00+00,2267,2392,2653
2021/12/29 05:00:00+00,2213,2307,2654
2021/12/30 05:00:00+00,2157,2239,2655
2021/12/31 05:00:00+00,1530,1588,2656
2022/01/01 05:00:00+00,674,694,2657
2022/01/02 05:00:00+00,991,1056,2658
2022/01/03 05:00:00+00,2246,2390,2659
2022/01/04 05:00:00+00,2428,2622,2660
2022/01/05 05:00:00+00,2563,2771,2661
2022/01/06 05:00:00+00,2562,2769,2662
2022/01/07 05:00:00+00,1218,1328,2663
2022/01/08 05:00:00+00,1214,1283,2664
2022/01/09 05:00:00+00,782,806,2665
2022/01/10 05:00:00+00,2418,2590,2666
2022/01/11 05:00:00+00,2234,2331,2667
2022/01/12 05:00:00+00,2574,2725,2668
2022/02/25 05:00:00+00,1016,1055,2669
2021/08/30 04:00:00+00,2291,2692,2670
2022/02/26 05:00:00+00,1227,1257,2671
2021/05/30 04:00:00+00,857,914,2672
2021/04/11 04:00:00+00,814,858,2673
2021/08/31 04:00:00+00,2289,2872,2674
2021/02/10 05:00:00+00,2361,2487,2675
2022/02/27 05:00:00+00,982,1035,2676
2021/05/31 04:00:00+00,1047,1108,2677
2021/04/12 04:00:00+00,2234,2489,2678
2021/09/02 04:00:00+00,2258,2780,2679
2021/02/11 05:00:00+00,2268,2506,2680
2022/02/28 05:00:00+00,2722,3020,2681
2021/06/02 04:00:00+00,2459,2995,2682
2021/04/13 04:00:00+00,2462,2723,2683
2021/09/02 04:00:00+00,2304,2550,2684
2021/02/12 05:00:00+00,2119,2275,2685
2022/03/01 05:00:00+00,2990,3233,2686
2021/06/03 04:00:00+00,2354,2830,2687
2021/04/14 04:00:00+00,2435,2763,2688
2021/09/03 04:00:00+00,2255,2760,2689
2021/02/13 05:00:00+00,1170,1287,2690
2022/03/02 05:00:00+00,3015,3238,2691
2021/06/04 04:00:00+00,2378,2767,2692
2021/04/15 04:00:00+00,2450,2679,2693
2021/09/04 04:00:00+00,1445,1606,2694
2021/02/14 05:00:00+00,595,666,2695
2022/03/03 05:00:00+00,3112,3383,2696
2021/06/05 04:00:00+00,1360,1648,2697
2021/04/16 04:00:00+00,2077,2346,2698
2021/09/05 04:00:00+00,950,1089,2699
2021/02/15 05:00:00+00,1133,1211,2700
2021/06/06 04:00:00+00,956,1054,2701
2021/04/17 04:00:00+00,1202,1259,2702
2021/09/06 04:00:00+00,1096,1151,2703
2021/02/16 05:00:00+00,2000,2108,2704
2021/06/07 04:00:00+00,2394,2674,2705
2021/04/18 04:00:00+00,873,921,2706
2021/09/07 04:00:00+00,2337,2696,2707
2021/02/17 05:00:00+00,2243,2412,2708
2021/06/08 04:00:00+00,2538,2821,2709
2021/04/19 04:00:00+00,1792,1896,2710
2021/09/08 04:00:00+00,2373,2891,2711
2021/02/18 05:00:00+00,2178,2294,2712
2021/06/09 04:00:00+00,2594,2885,2713
2021/04/20 04:00:00+00,2384,2597,2714
2021/09/09 04:00:00+00,2430,2803,2715
2021/02/19 05:00:00+00,1692,1780,2716
2021/06/10 04:00:00+00,2589,3016,2717
2021/04/21 04:00:00+00,2426,2661,2718
2021/09/10 04:00:00+00,2237,2786,2719
2021/02/20 05:00:00+00,1056,1114,2720
2021/06/11 04:00:00+00,2356,2816,2721
2021/04/22 04:00:00+00,2378,2552,2722
2021/09/11 04:00:00+00,1217,1475,2723
2021/02/21 05:00:00+00,792,813,2724
2021/06/12 04:00:00+00,1340,1520,2725
2021/04/23 04:00:00+00,2318,2628,2726
2021/09/12 04:00:00+00,899,1086,2727
2021/02/22 05:00:00+00,2123,2279,2728
2021/06/13 04:00:00+00,1041,1165,2729
2021/04/24 04:00:00+00,1397,1501,2730
2021/09/13 04:00:00+00,2228,2757,2731
2021/02/23 05:00:00+00,2252,2450,2732
2021/06/14 04:00:00+00,2412,2651,2733
2021/04/25 04:00:00+00,843,865,2734
2021/09/14 04:00:00+00,2343,2933,2735
2021/02/24 05:00:00+00,2161,2438,2736
2021/06/15 04:00:00+00,2513,2884,2737
2021/04/26 04:00:00+00,2271,2493,2738
2021/09/15 04:00:00+00,2385,2932,2739
2021/02/25 05:00:00+00,2238,2395,2740
2021/06/16 04:00:00+00,2651,2963,2741
2021/04/27 04:00:00+00,2386,2647,2742
2021/09/16 04:00:00+00,2633,2923,2743
2021/02/26 05:00:00+00,2136,2307,2744
2021/06/17 04:00:00+00,2689,2969,2745
2021/04/28 04:00:00+00,2441,2694,2746
2021/09/17 04:00:00+00,2477,2921,2747
2021/02/27 05:00:00+00,1085,1150,2748
2021/06/18 04:00:00+00,2218,2625,2749
2021/04/29 04:00:00+00,2384,2625,2750
2021/09/18 04:00:00+00,1372,1524,2751
2021/02/28 05:00:00+00,716,740,2752
2021/06/19 04:00:00+00,1407,1556,2753
2021/04/30 04:00:00+00,2279,2662,2754
2021/09/19 04:00:00+00,987,1148,2755
2021/03/01 05:00:00+00,2239,2351,2756
2021/06/20 04:00:00+00,1038,1189,2757
2021/05/01 04:00:00+00,1322,1407,2758
2021/09/20 04:00:00+00,2563,2855,2759
2021/03/02 05:00:00+00,2180,2328,2760
2021/06/21 04:00:00+00,2454,2675,2761
2021/05/02 04:00:00+00,907,989,2762
2021/09/21 04:00:00+00,2781,3140,2763
2021/03/03 05:00:00+00,2511,2754,2764
2021/06/22 04:00:00+00,2544,2909,2765
2021/05/03 04:00:00+00,2293,2608,2766
2021/09/22 04:00:00+00,2809,3103,2767
2021/03/04 05:00:00+00,2424,2596,2768
2021/06/23 04:00:00+00,2632,2940,2769
2021/05/04 04:00:00+00,2494,2703,2770
2021/09/23 04:00:00+00,2640,3173,2771
2021/03/05 05:00:00+00,2257,2464,2772
2021/06/24 04:00:00+00,2692,3042,2773
2021/05/05 04:00:00+00,2549,2850,2774
2021/09/24 04:00:00+00,2526,2890,2775
2021/03/06 05:00:00+00,1224,1295,2776
2021/06/25 04:00:00+00,2359,2639,2777
2021/05/06 04:00:00+00,2487,2852,2778
2021/09/25 04:00:00+00,1413,1573,2779
2021/03/07 05:00:00+00,786,811,2780
2021/06/26 04:00:00+00,1345,1577,2781
2021/09/26 04:00:00+00,1067,1190,2782
2021/03/08 05:00:00+00,2281,2452,2783
2021/09/27 04:00:00+00,2476,2829,2784
2021/03/09 05:00:00+00,2427,2639,2785
2021/09/28 04:00:00+00,2622,2971,2786
2021/03/10 05:00:00+00,2451,2596,2787
2021/09/29 04:00:00+00,2642,3070,2788
2021/03/11 05:00:00+00,2347,2566,2789
2021/09/30 04:00:00+00,2281,2785,2790
2021/03/12 05:00:00+00,2217,2471,2791
2021/10/01 04:00:00+00,2528,2984,2792
2021/03/13 05:00:00+00,1226,1363,2793
2021/10/02 04:00:00+00,1476,1656,2794
2021/03/14 05:00:00+00,762,832,2795
2021/10/03 04:00:00+00,1133,1230,2796
2021/03/15 04:00:00+00,2024,2233,2797
2021/10/04 04:00:00+00,2486,2887,2798
2021/03/16 04:00:00+00,2407,2588,2799
2021/03/17 04:00:00+00,2390,2585,2800
2022/11/09 05:00:00+00,3227,3702,2801
2022/11/10 05:00:00+00,3241,3697,2802
2022/11/11 05:00:00+00,1626,2680,2803
2022/11/12 05:00:00+00,1132,1289,2804
2022/11/13 05:00:00+00,1194,1370,2805
2022/11/14 05:00:00+00,2847,3171,2806
2022/11/15 05:00:00+00,3170,3814,2807
2022/11/16 05:00:00+00,3138,3768,2808
2022/11/17 05:00:00+00,3244,3949,2809
2022/11/18 05:00:00+00,3011,3428,2810
2022/11/19 05:00:00+00,1629,1836,2811
2022/11/20 05:00:00+00,1362,1564,2812
2022/11/21 05:00:00+00,2996,3455,2813
2022/11/22 05:00:00+00,3028,3610,2814
2022/11/23 05:00:00+00,2750,3157,2815
2022/11/24 05:00:00+00,1456,1551,2816
2022/11/25 05:00:00+00,1655,1734,2817
2022/11/26 05:00:00+00,1447,1500,2818
2022/11/27 05:00:00+00,1192,1264,2819
2022/11/28 05:00:00+00,2993,3268,2820
2022/11/29 05:00:00+00,3208,3666,2821
2022/11/30 05:00:00+00,3014,3421,2822
2022/12/01 05:00:00+00,3173,3647,2823
2022/12/02 05:00:00+00,2864,3268,2824
2022/12/03 05:00:00+00,1520,1674,2825
2022/12/04 05:00:00+00,1244,1481,2826
2022/12/05 05:00:00+00,3005,3344,2827
2022/12/06 05:00:00+00,3229,3669,2828
2022/12/07 05:00:00+00,3079,3576,2829
2022/12/08 05:00:00+00,3135,3720,2830
2022/12/09 05:00:00+00,3013,3345,2831
2022/12/10 05:00:00+00,1568,1726,2832
2022/12/11 05:00:00+00,1156,1366,2833
2022/12/12 05:00:00+00,2859,3202,2834
2022/12/13 05:00:00+00,3022,3622,2835
2022/12/14 05:00:00+00,2925,3548,2836
2022/12/15 05:00:00+00,3161,3775,2837
2022/12/16 05:00:00+00,2726,2992,2838
2022/12/17 05:00:00+00,1510,1679,2839
2022/12/18 05:00:00+00,1190,1440,2840
2022/12/19 05:00:00+00,2868,3242,2841
2022/12/20 05:00:00+00,2957,3526,2842
2022/12/21 05:00:00+00,2774,3365,2843
2022/12/22 05:00:00+00,2876,3299,2844
2022/12/23 05:00:00+00,2207,2342,2845
2022/12/24 05:00:00+00,1388,1584,2846
2022/12/25 05:00:00+00,1223,1285,2847
2022/12/26 05:00:00+00,1135,1171,2848
2022/12/27 05:00:00+00,2361,2656,2849
2022/12/28 05:00:00+00,2386,2600,2850
2022/09/20 04:00:00+00,3236,3695,2851
2022/04/23 04:00:00+00,1522,1614,2852
2022/09/21 04:00:00+00,3169,3736,2853
2022/09/22 04:00:00+00,3153,3719,2854
2022/09/23 04:00:00+00,2953,3276,2855
2022/09/24 04:00:00+00,1630,1771,2856
2022/09/25 04:00:00+00,1292,1400,2857
2022/09/26 04:00:00+00,2829,3160,2858
2022/09/27 04:00:00+00,3174,3651,2859
2022/09/28 04:00:00+00,3097,3516,2860
2022/09/29 04:00:00+00,3097,3588,2861
2022/09/30 04:00:00+00,2958,3299,2862
2022/04/24 04:00:00+00,1155,1246,2863
2022/10/01 04:00:00+00,1610,1723,2864
2022/04/25 04:00:00+00,2913,3129,2865
2022/10/02 04:00:00+00,1145,1304,2866
2022/04/26 04:00:00+00,3201,3378,2867
2022/10/03 04:00:00+00,2926,3237,2868
2022/04/27 04:00:00+00,3145,3318,2869
2022/10/04 04:00:00+00,3246,3721,2870
2022/10/05 04:00:00+00,3001,3238,2871
2022/04/28 04:00:00+00,3129,3325,2872
2022/10/06 04:00:00+00,3119,3739,2873
2022/04/29 04:00:00+00,2919,3175,2874
2022/10/07 04:00:00+00,3046,3429,2875
2022/06/12 04:00:00+00,1109,1496,2876
2022/04/30 04:00:00+00,1553,1662,2877
2022/10/08 04:00:00+00,1611,1760,2878
2022/06/13 04:00:00+00,2904,3136,2879
2022/05/01 04:00:00+00,1096,1430,2880
2022/10/09 04:00:00+00,1269,1430,2881
2022/06/14 04:00:00+00,3177,3523,2882
2022/03/04 05:00:00+00,2877,3172,2883
2022/05/02 04:00:00+00,2831,3063,2884
2022/10/10 04:00:00+00,1893,2026,2885
2023/02/17 05:00:00+00,2928,3198,2886
2022/06/15 04:00:00+00,3005,3397,2887
2022/05/03 04:00:00+00,3217,3464,2888
2022/03/05 05:00:00+00,1524,1627,2889
2022/10/11 04:00:00+00,3262,3702,2890
2023/02/18 05:00:00+00,1536,1668,2891
2022/06/16 04:00:00+00,3128,3438,2892
2022/05/04 04:00:00+00,3067,3312,2893
2022/03/06 05:00:00+00,1119,1179,2894
2022/10/12 04:00:00+00,3113,3659,2895
2023/02/19 05:00:00+00,1230,1367,2896
2022/06/17 04:00:00+00,2778,3055,2897
2022/05/05 04:00:00+00,3171,3578,2898
2022/03/07 05:00:00+00,2883,3045,2899
2022/10/13 04:00:00+00,3108,3634,2900
2023/02/20 05:00:00+00,1424,1493,2901
2022/06/18 04:00:00+00,1604,1727,2902
2022/05/06 04:00:00+00,2910,3259,2903
2022/03/08 05:00:00+00,3165,3355,2904
2022/10/14 04:00:00+00,2980,3261,2905
2023/02/21 05:00:00+00,3069,3287,2906
2022/06/19 04:00:00+00,1219,1335,2907
2022/05/07 04:00:00+00,1560,1817,2908
2022/03/09 05:00:00+00,3054,3248,2909
2022/10/15 04:00:00+00,1628,1839,2910
2023/02/22 05:00:00+00,3090,3417,2911
2022/06/20 04:00:00+00,2406,2486,2912
2022/05/08 04:00:00+00,1420,1502,2913
2022/03/10 05:00:00+00,3152,3506,2914
2022/10/16 04:00:00+00,1222,1407,2915
2023/02/23 05:00:00+00,2681,2890,2916
2022/06/21 04:00:00+00,3163,3513,2917
2022/05/09 04:00:00+00,2783,3054,2918
2022/03/11 05:00:00+00,3015,3198,2919
2022/10/17 04:00:00+00,2886,3277,2920
2023/02/24 05:00:00+00,2838,3026,2921
2022/06/22 04:00:00+00,3017,3485,2922
2022/05/10 04:00:00+00,3113,3364,2923
2022/03/12 05:00:00+00,1359,1403,2924
2022/10/18 04:00:00+00,3205,3638,2925
2023/02/25 05:00:00+00,1503,1613,2926
2022/06/23 04:00:00+00,3101,3445,2927
2022/05/11 04:00:00+00,3049,3477,2928
2022/03/13 05:00:00+00,1058,1123,2929
2022/10/19 04:00:00+00,3317,3603,2930
2023/02/26 05:00:00+00,1200,1306,2931
2022/06/24 04:00:00+00,2919,3233,2932
2022/05/12 04:00:00+00,3029,3311,2933
2022/03/14 04:00:00+00,2866,3061,2934
2022/10/20 04:00:00+00,3224,3685,2935
2023/02/27 05:00:00+00,2999,3478,2936
2022/06/25 04:00:00+00,1582,1728,2937
2022/05/13 04:00:00+00,2884,3173,2938
2022/03/15 04:00:00+00,3102,3275,2939
2022/10/21 04:00:00+00,3013,3353,2940
2023/02/28 05:00:00+00,2188,2304,2941
2022/06/26 04:00:00+00,1138,1365,2942
2022/05/14 04:00:00+00,1610,1761,2943
2022/03/16 04:00:00+00,3177,3406,2944
2022/10/22 04:00:00+00,1683,1879,2945
2023/03/01 05:00:00+00,3061,3566,2946
2022/06/27 04:00:00+00,2816,3108,2947
2022/05/15 04:00:00+00,1156,1334,2948
2022/03/17 04:00:00+00,3226,3439,2949
2022/10/23 04:00:00+00,1234,1355,2950
2023/03/02 05:00:00+00,3163,3545,2951
2022/06/28 04:00:00+00,3169,3441,2952
2022/05/16 04:00:00+00,2800,3013,2953
2022/03/18 04:00:00+00,3000,3255,2954
2022/10/24 04:00:00+00,2952,3312,2955
2023/03/03 05:00:00+00,3057,3512,2956
2022/06/29 04:00:00+00,3048,3347,2957
2022/05/17 04:00:00+00,3124,3435,2958
2022/03/19 04:00:00+00,1461,1524,2959
2022/10/25 04:00:00+00,3186,3594,2960
2023/03/04 05:00:00+00,1318,1411,2961
